average_heartrate,average_speed,average_temp,average_watts,commute,distance,elapsed_time,elev_high,elev_low,has_heartrate,kilojoules,location_country,max_heartrate,max_speed,max_watts,moving_time,timezone,total_elevation_gain,weighted_average_watts,type_Hike,type_NordicSki,type_Ride,type_Run,type_Swim,type_Walk,type_Workout,athlete.sex_F,athlete.sex_M,distance_meters,calories,average_speed_mph,max_speed_mph
146.0,3.536,23.0,96.2,0,11971.5,67.0,316.8,219.6,1.0,325.9,Australia,173.0,9.5,,56.43333333333333,(GMT+10:00) Australia/Brisbane,331.0,,0,0,1,0,0,0,0,0,1,7.4387429265,77.89205539999999,7.909819840000001,21.25093
172.2,2.6289999999999996,,,0,10200.3,64.93333333333334,13.1,-1.0,1.0,,Hong Kong,200.0,3.6,,64.66666666666667,(GMT+08:00) Asia/Hong_Kong,48.2,,0,0,0,1,0,0,0,1,0,6.3381706113,,5.880915259999999,8.052984
145.5,7.252999999999999,0.0,170.2,0,28424.6,65.31666666666666,104.0,11.4,1.0,667.0,United States,170.0,15.2,,65.31666666666666,(GMT-05:00) America/New_York,552.0,,0,0,1,0,0,0,0,0,1,17.6622221266,159.417002,16.22452582,34.001488
100.7,4.185,11.0,165.7,0,43348.8,197.1,564.0,63.0,1.0,1716.2,Norway,151.0,13.7,,172.65,(GMT+01:00) Europe/Oslo,1144.0,,0,0,1,0,0,0,0,0,1,26.9356872048,410.1820972,9.361593899999999,30.646078
150.8,10.395999999999999,15.0,255.8,0,38422.7,62.13333333333333,12.8,-0.4,1.0,945.5,South Korea,176.0,13.2,,61.6,(GMT+09:00) Asia/Seoul,90.0,,0,0,1,0,0,0,0,0,1,23.8747515217,225.980173,23.25522824,29.527608
113.9,3.24,,,0,8755.8,45.3,143.9,132.7,,,United States,135.0,3.8,,45.03333333333333,(GMT-05:00) America/New_York,20.3,,0,0,0,1,0,0,0,0,1,5.4406002018,,7.247685600000001,8.500372
161.9,3.359,,,0,4840.8,24.016666666666666,15.6,-0.3,1.0,,Jersey,180.0,4.7,,24.016666666666666,(GMT+00:00) Europe/Jersey,58.7,,0,0,0,1,0,0,0,1,0,3.0079327368,,7.51388146,10.513618000000001
110.9,5.4670000000000005,25.0,68.0,0,37403.4,147.33333333333334,769.2,709.4,1.0,465.1,Brazil,147.0,12.3,,114.03333333333333,(GMT-03:00) America/Sao_Paulo,228.0,,0,0,1,0,0,0,0,0,1,23.241388061400002,111.1616906,12.229350980000001,27.514362000000002
174.2,8.164,4.0,,0,36109.0,79.61666666666666,50.2,11.0,1.0,,Belgium,193.0,12.6,,73.71666666666667,(GMT+01:00) Europe/Brussels,208.0,,0,0,1,0,0,0,0,0,0,22.437085439,,18.26237816,28.185444
131.9,2.617,,,0,10346.1,66.4,247.8,69.0,1.0,,United Kingdom,151.0,5.9,,65.9,(GMT+00:00) Europe/London,244.0,,0,0,0,1,0,0,0,0,1,6.4287665031,,5.8540719800000005,13.197946000000002
122.7,7.936,14.0,129.5,0,18888.5,39.666666666666664,846.4,831.2,1.0,308.2,Italy,157.0,11.2,,39.666666666666664,(GMT+01:00) Europe/Rome,80.0,,0,0,1,0,0,0,0,0,1,11.7367661335,73.6616492,17.75235584,25.053728
69.0,8.017999999999999,21.0,181.9,0,50265.6,105.01666666666667,1757.5,1621.9,1.0,1140.3,United States,147.0,16.5,,104.48333333333333,(GMT-07:00) America/Denver,351.5,,0,0,1,0,0,0,0,0,1,31.2335861376,272.53854179999996,17.93578492,36.909510000000004
138.0,8.157,24.0,179.3,0,19585.3,43.983333333333334,218.6,169.0,1.0,430.5,United States,158.0,11.4,,40.016666666666666,(GMT-05:00) America/New_York,134.0,,0,0,1,0,0,0,0,0,1,12.1697374463,102.892083,18.24671958,25.501116000000003
172.5,3.108,,224.7,0,9525.3,56.65,618.7,232.2,1.0,688.7,Italy,187.0,14.1,,51.083333333333336,(GMT+01:00) Europe/Rome,687.1,,0,0,1,0,0,0,0,0,1,5.9187451863,164.60343220000001,6.952409520000001,31.540854000000003
164.7,7.817,24.0,114.1,0,32141.5,75.16666666666667,6.2,0.0,1.0,469.1,United States,188.0,10.4,,68.53333333333333,(GMT-08:00) America/Los_Angeles,6.0,,0,0,1,0,0,0,0,1,0,19.9717959965,112.1177146,17.48615998,23.264176000000003
150.1,3.6239999999999997,,,0,4834.2,24.016666666666666,27.0,20.0,1.0,,United States,171.0,6.8,,22.233333333333334,(GMT-08:00) America/Los_Angeles,32.0,,0,0,0,1,0,0,0,0,1,3.0038316882,,8.10667056,15.211192
138.1,5.25,,,0,50239.1,208.76666666666668,193.8,42.6,1.0,,France,175.0,16.2,,159.48333333333332,(GMT+01:00) Europe/Paris,638.0,,0,0,1,0,0,0,0,1,0,31.2171198061,,11.743935,36.238428
131.6,7.372999999999999,8.0,133.5,0,58236.9,156.63333333333333,77.2,15.6,1.0,1054.3,United Kingdom,171.0,28.4,,131.65,(GMT+00:00) Europe/London,346.0,,0,0,1,0,0,0,0,0,1,36.1867207899,251.98402579999998,16.49295862,63.529096
144.2,7.066,,97.5,0,37628.4,89.68333333333334,1339.4,1197.1,1.0,519.3,Canada,171.0,14.1,,88.75,(GMT-07:00) America/Edmonton,287.9,,0,0,1,0,0,0,0,1,0,23.3811965364,124.1158158,15.806218040000001,31.540854000000003
153.1,7.477,19.0,120.8,0,52311.5,118.96666666666667,111.6,25.6,1.0,844.9,United States,174.0,13.9,,116.6,(GMT-08:00) America/Los_Angeles,248.0,,0,0,1,0,0,0,0,1,0,32.5048490665,201.93616939999998,16.725600380000003,31.093466000000003
155.8,2.508,,,0,4838.4,32.233333333333334,278.4,271.0,1.0,,United States,166.0,3.2,,32.15,(GMT-06:00) America/Chicago,0.0,,0,0,0,1,0,0,0,1,0,3.0064414463999998,,5.61024552,7.158208000000001
67.4,3.742,7.0,90.4,0,31538.7,145.33333333333334,36.2,-7.4,1.0,762.3,United Kingdom,137.0,10.8,,140.46666666666667,(GMT+00:00) Europe/London,258.0,,0,0,1,0,0,0,0,0,1,19.5972335577,182.1942738,8.37062948,24.158952000000003
174.0,2.713,,,0,3225.6,20.033333333333335,208.6,172.3,1.0,,United Kingdom,192.0,3.3,,19.816666666666666,(GMT+00:00) Europe/London,35.4,,0,0,0,1,0,0,0,1,0,2.0042942976,,6.068818220000001,7.381902
167.5,3.2569999999999997,,,0,7353.9,37.7,81.8,18.0,1.0,,United States,182.0,4.5,,37.63333333333333,(GMT-08:00) America/Los_Angeles,89.0,,0,0,0,1,0,0,0,0,0,4.5695001969,,7.2857135799999995,10.066230000000001
49.0,1.6869999999999998,,,0,3113.3,30.75,126.2,79.1,1.0,,United Kingdom,49.0,2.2,,30.75,(GMT+00:00) Europe/London,46.1,,0,0,0,0,0,1,0,0,1,1.9345143343000002,,3.7737177799999997,4.921268
137.4,3.221,15.0,90.4,0,38055.4,215.76666666666668,402.4,42.6,1.0,1067.6,South Africa,172.0,13.9,,196.91666666666666,(GMT+02:00) Africa/Johannesburg,1119.0,,0,0,1,0,0,0,0,1,0,23.6465219534,255.16280559999998,7.205183740000001,31.093466000000003
119.9,6.894,,183.9,0,9651.1,24.05,38.6,1.7,1.0,257.5,Australia,147.0,14.6,,23.333333333333332,(GMT+10:00) Australia/Brisbane,112.1,,0,0,1,0,0,0,0,0,1,5.9969136581,61.544045,15.421464360000002,32.659324
148.7,3.3169999999999997,,,0,21205.2,110.13333333333334,15.8,0.1,1.0,,United Kingdom,168.0,4.1,,106.53333333333333,(GMT+00:00) Europe/London,37.0,,0,0,0,1,0,0,0,0,1,13.176296329200001,,7.41992998,9.171454
160.0,6.932,22.0,,0,24339.7,59.35,245.0,228.6,1.0,,United States,186.0,12.4,,58.516666666666666,(GMT-06:00) America/Chicago,28.0,,0,0,1,0,0,0,0,1,0,15.1239837287,,15.506468080000001,27.738056000000004
144.4,3.1439999999999997,,,0,12149.5,69.63333333333334,96.0,36.0,1.0,,Poland,161.0,5.5,,64.4,(GMT+01:00) Europe/Warsaw,143.8,,0,0,0,1,0,0,0,0,1,7.5493469645,,7.032939359999999,12.303170000000001
106.8,7.621,17.0,166.2,0,24220.4,55.833333333333336,217.4,132.7,1.0,528.2,United States,158.0,15.5,,52.96666666666667,(GMT-06:00) America/Chicago,307.5,,0,0,1,0,0,0,0,0,1,15.049854168400001,126.2429692,17.04771974,34.67257
111.7,1.719,,,0,6520.7,67.83333333333333,5.3,-1.9,1.0,,Netherlands,145.0,3.8,,63.233333333333334,(GMT+01:00) Europe/Amsterdam,0.0,,0,0,0,1,0,0,0,1,0,4.0517738797,,3.8452998600000003,8.500372
165.0,2.965,,,0,6546.2,40.1,77.0,57.0,1.0,,United Kingdom,184.0,4.8,,36.8,(GMT+00:00) Europe/London,12.9,,0,0,0,1,0,0,0,0,1,4.0676188402,,6.6325271,10.737312000000001
141.1,2.129,,,0,5549.1,49.61666666666667,147.8,49.8,1.0,,Malaysia,173.0,6.6,,43.45,(GMT+08:00) Asia/Kuala_Lumpur,126.0,,0,0,0,1,0,0,0,0,1,3.4480498161,,4.762445260000001,14.763804
125.5,0.267,23.0,6.0,0,694.1,43.333333333333336,408.2,399.8,1.0,,United States,170.0,3.5,,43.333333333333336,(GMT-06:00) America/Chicago,0.0,,0,0,1,0,0,0,0,0,1,0.43129361110000003,,0.5972629800000001,7.82929
127.9,11.475,,309.2,0,24119.7,35.03333333333333,89.0,87.2,1.0,,United States,154.0,12.5,,35.03333333333333,(GMT-06:00) America/Chicago,0.0,,0,0,1,0,0,0,0,0,1,14.9872821087,,25.6688865,27.961750000000002
131.7,6.912000000000001,25.0,144.6,0,48297.1,169.71666666666667,83.6,-1.8,1.0,1010.1,Australia,183.0,16.7,1382.0,116.45,(GMT+10:00) Australia/Sydney,392.0,185.0,0,0,1,0,0,0,0,0,1,30.0104173241,241.4199606,15.461729280000004,37.356898
116.9,7.445,21.0,143.1,0,63614.0,157.96666666666667,110.8,89.6,1.0,1222.9,Sweden,189.0,14.3,1045.0,142.4,(GMT+01:00) Europe/Stockholm,300.0,187.0,0,0,1,0,0,0,0,0,1,39.527894794,292.28043740000004,16.6540183,31.988242000000003
149.2,3.424,,,0,24128.9,117.83333333333333,13.0,-1.8,1.0,,Italy,160.0,6.6,,117.43333333333334,(GMT+01:00) Europe/Rome,14.4,,0,0,0,1,0,0,0,0,1,14.992998721900001,,7.65928256,14.763804
156.5,3.198,,,0,21627.0,112.71666666666667,1831.0,1700.0,1.0,,Switzerland,177.0,4.9,,112.71666666666667,(GMT+01:00) Europe/Zurich,308.0,,0,0,0,1,0,0,0,0,1,13.438390617,,7.15373412,10.961006000000001
123.6,2.93,,,0,1005.0,5.716666666666667,8.6,4.6,1.0,,United States,133.0,3.6,,5.716666666666667,(GMT-05:00) America/New_York,0.0,,0,0,0,1,0,0,0,0,1,0.624477855,,6.554234200000001,8.052984
148.0,2.965,,,0,10631.9,60.03333333333333,157.6,10.4,1.0,,Sweden,174.0,5.5,,59.766666666666666,(GMT+01:00) Europe/Stockholm,565.3,,0,0,0,1,0,0,0,0,1,6.6063543349,,6.6325271,12.303170000000001
151.8,2.701,,,0,10486.1,64.7,1509.0,1471.0,1.0,,Germany,168.0,8.1,,64.7,(GMT+01:00) Europe/Berlin,83.0,,0,0,0,1,0,0,0,1,0,6.5157584431,,6.04197494,18.119214
105.5,8.037,20.0,167.6,0,56028.2,122.1,790.8,649.4,1.0,1168.1,United States,122.0,13.5,496.0,116.18333333333334,(GMT-07:00) America/Phoenix,273.0,168.0,0,0,1,0,0,0,0,0,1,34.8142986622,279.18290859999996,17.978286780000005,30.198690000000003
133.2,8.107000000000001,19.0,147.7,0,70276.1,145.33333333333334,114.4,38.4,1.0,1280.2,Italy,170.0,13.2,432.0,144.48333333333332,(GMT+01:00) Europe/Rome,283.0,183.0,0,0,1,0,0,0,0,0,1,43.667530533100006,305.9754812,18.134872580000003,29.527608
123.1,1.874,,,0,15901.9,156.78333333333333,662.0,202.7,1.0,,Norway,212.0,3.6,,141.41666666666666,(GMT+01:00) Europe/Oslo,645.7,,0,0,0,1,0,0,0,1,0,9.880979504899999,,4.19202556,8.052984
152.5,7.117000000000001,13.0,217.4,0,27671.7,75.93333333333334,81.6,-31.4,1.0,845.1,Australia,181.0,17.2,,64.8,(GMT+10:00) Australia/Sydney,369.0,,0,0,1,0,0,0,0,0,1,17.1943919007,201.9839706,15.920301980000003,38.475368
133.5,6.146,,100.7,0,33653.7,92.25,45.0,2.4,1.0,551.3,Sweden,149.0,11.7,,91.26666666666667,(GMT+01:00) Europe/Stockholm,129.5,,0,0,1,0,0,0,0,0,1,20.911433222699998,131.76400779999997,13.748233240000001,26.172198
149.4,7.365,,254.1,0,53001.2,123.3,869.2,783.1,1.0,1828.4,United States,172.0,12.3,,119.93333333333334,(GMT-07:00) America/Boise,90.1,,0,0,1,0,0,0,0,0,1,32.9334086452,436.9985704,16.4750631,27.514362000000002
146.1,7.848,22.0,170.8,0,27876.6,59.2,323.4,232.2,1.0,606.5,Australia,168.0,16.4,647.0,59.2,(GMT+08:00) Australia/Perth,312.0,185.0,0,0,1,0,0,0,0,1,0,17.3217108186,144.95713899999998,17.55550512,36.685816
124.9,6.019,28.0,95.6,0,13994.0,39.2,314.2,247.4,1.0,222.3,United States,156.0,13.0,,38.75,(GMT-05:00) America/New_York,131.0,,0,0,1,0,0,0,0,1,0,8.695465774,53.131033800000004,13.464141860000002,29.08022
127.2,6.221,,194.3,0,24872.0,98.55,13.0,-89.8,1.0,776.9,Australia,167.0,16.0,,66.63333333333334,(GMT+10:00) Australia/Sydney,497.4,,0,0,1,0,0,0,0,0,1,15.454739512,185.68376139999998,13.91600374,35.79104
140.3,8.564,21.0,170.8,0,79439.4,163.28333333333333,153.0,114.8,1.0,1584.2,United States,174.0,12.4,567.0,154.6,(GMT-06:00) America/Chicago,227.0,185.0,0,0,1,0,0,0,0,0,1,49.361339417399996,378.6333052,19.15715416,27.738056000000004
142.6,5.5329999999999995,23.0,223.9,0,14607.6,44.516666666666666,386.6,246.6,1.0,591.2,Italy,162.0,11.9,,44.0,(GMT+01:00) Europe/Rome,284.0,,0,0,1,0,0,0,0,0,1,9.0767390196,141.3003472,12.37698902,26.619586
149.6,3.07,,,0,4942.3,26.983333333333334,103.8,77.7,1.0,,United Kingdom,171.0,4.7,,26.833333333333332,(GMT+00:00) Europe/London,65.1,,0,0,0,1,0,0,0,1,0,3.0710018933,,6.8674058,10.513618000000001
158.3,2.9739999999999998,,,0,6460.0,36.2,361.0,327.8,1.0,,United States,189.0,4.5,,36.2,(GMT-05:00) America/New_York,37.5,,0,0,0,1,0,0,0,1,0,4.0140566600000005,,6.65265956,10.066230000000001
109.9,7.093999999999999,17.0,142.6,0,42697.2,105.03333333333333,55.6,8.2,1.0,858.3,United States,150.0,12.6,667.0,100.31666666666666,(GMT-05:00) America/New_York,138.0,177.0,0,0,1,0,0,0,0,1,0,26.530801861199997,205.13884979999997,15.86885236,28.185444
54.3,5.859,9.0,118.6,0,19359.0,55.06666666666667,150.2,62.4,1.0,391.8,United Kingdom,72.0,19.5,,55.06666666666667,(GMT+00:00) Europe/London,263.0,,0,0,1,0,0,0,0,0,1,12.029121189,93.6425508,13.10623146,43.62033
109.6,7.818,11.0,110.7,0,29112.6,67.08333333333333,104.0,71.0,1.0,412.3,United States,134.0,12.4,907.0,62.06666666666667,(GMT-08:00) America/Los_Angeles,71.0,123.0,0,0,1,0,0,0,0,0,1,18.0897253746,98.5421738,17.48839692,27.738056000000004
154.7,3.4160000000000004,,,0,7696.1,37.55,198.0,148.4,1.0,,Canada,183.0,4.4,,37.55,(GMT-05:00) America/Toronto,61.0,,0,0,0,1,0,0,0,0,1,4.7821333531,,7.6413870400000015,9.842536
146.2,2.8560000000000003,,,0,6463.0,37.88333333333333,455.2,325.0,1.0,,France,170.0,4.9,,37.71666666666667,(GMT+01:00) Europe/Paris,124.0,,0,0,0,1,0,0,0,0,1,4.015920773,,6.3887006400000015,10.961006000000001
151.8,2.375,,,0,13397.7,101.83333333333333,810.0,676.8,1.0,,Australia,167.0,5.9,,94.01666666666667,(GMT+10:00) Australia/Sydney,286.3,,0,0,0,1,0,0,0,1,0,8.324942246700001,,5.3127325,13.197946000000002
162.1,3.805,24.0,,0,7000.7,30.666666666666668,184.2,176.8,1.0,,United Kingdom,176.0,6.1,,30.666666666666668,(GMT+00:00) Europe/London,0.0,,0,0,0,1,0,0,0,1,0,4.3500319597,,8.511556700000002,13.645334
160.5,2.569,,,0,5132.7,33.36666666666667,319.8,302.8,1.0,,Italy,170.0,3.3,,33.3,(GMT+01:00) Europe/Rome,30.0,,0,0,0,1,0,0,0,0,1,3.1893109317,,5.74669886,7.381902
157.4,8.66,,184.8,0,40971.9,84.81666666666666,133.0,-4.0,1.0,874.2,United States,172.0,17.1,,78.85,(GMT-08:00) America/Los_Angeles,240.0,,0,0,1,0,0,0,0,0,1,25.4587504749,208.9390452,19.3719004,38.25167400000001
123.1,7.239,15.0,158.6,0,37568.0,88.7,198.6,157.6,1.0,823.4,United States,152.0,12.0,817.0,86.5,(GMT-06:00) America/Chicago,176.0,176.0,0,0,1,0,0,0,0,0,1,23.343665728,196.7975404,16.19320866,26.84328
100.5,4.689,28.0,41.7,0,56859.9,386.9,93.8,-2.0,1.0,505.0,United States,167.0,12.3,441.0,202.08333333333334,(GMT-08:00) America/Los_Angeles,357.0,79.0,0,0,1,0,0,0,0,1,0,35.3310929229,120.69803,10.489011660000001,27.514362000000002
115.9,2.761,,,0,4903.6,80.8,42.8,36.9,1.0,,Australia,155.0,4.6,,29.6,(GMT+10:00) Australia/Melbourne,0.0,,0,0,0,1,0,0,0,1,0,3.0469548356000002,,6.176191340000001,10.289924
173.3,3.1830000000000003,,,0,2470.0,24.95,1472.6,1449.2,1.0,,South Africa,186.0,4.5,,12.933333333333334,(GMT+02:00) Africa/Johannesburg,17.6,,0,0,0,1,0,0,0,0,1,1.53478637,,7.120180020000001,10.066230000000001
161.8,2.5069999999999997,,,0,10193.1,68.76666666666667,-121.0,-142.0,1.0,,France,175.0,5.7,,67.76666666666667,(GMT+01:00) Europe/Paris,49.0,,0,0,0,1,0,0,0,0,1,6.333696740100001,,5.60800858,12.750558000000002
150.5,5.473,,77.9,0,5281.0,16.083333333333332,64.5,20.0,1.0,75.1,United Kingdom,177.0,11.5,,16.083333333333332,(GMT+00:00) Europe/London,40.3,,0,0,1,0,0,0,0,0,1,3.281460251,17.9493506,12.24277262,25.72481
147.9,1.891,,,0,1875.9,16.7,258.3,242.5,1.0,,United States,167.0,2.9,,16.533333333333335,(GMT-05:00) America/New_York,13.3,,0,0,0,1,0,0,0,1,0,1.1656298589,,4.23005354,6.487126
144.5,2.6510000000000002,,,0,15262.8,98.88333333333334,15.2,-33.6,1.0,,Sweden,162.0,5.0,,95.95,(GMT+01:00) Europe/Stockholm,102.0,,0,0,0,1,0,0,0,0,1,9.483861298799999,,5.930127940000001,11.184700000000001
152.7,7.188,,120.9,0,38698.8,92.73333333333333,1816.1,1738.3,1.0,651.1,United States,183.0,15.9,,89.73333333333333,(GMT-07:00) America/Denver,386.4,,0,0,1,0,0,0,0,1,0,24.0463120548,155.6168066,16.07912472,35.567346
122.5,1.764,,,0,2439.3,36.36666666666667,304.9,273.3,1.0,,United States,143.0,3.0,,23.05,(GMT-05:00) America/New_York,23.2,,0,0,0,1,0,0,0,0,1,1.5157102803000002,,3.94596216,6.71082
152.7,7.019,17.0,146.5,1,22585.7,53.63333333333333,39.8,-12.6,,471.4,Australia,176.0,11.7,,53.63333333333333,(GMT+08:00) Australia/Perth,283.0,,0,0,1,0,0,0,0,0,1,14.0340989947,112.66742839999999,15.701081860000002,26.172198
144.2,2.7910000000000004,,,0,6654.2,42.78333333333333,35.0,27.1,1.0,,United Kingdom,154.0,6.0,,39.733333333333334,(GMT+00:00) Europe/London,0.0,,0,0,0,1,0,0,0,1,0,4.1347269082,,6.2432995400000015,13.42164
145.9,7.749,,186.1,0,17651.2,38.233333333333334,10.4,-19.8,1.0,424.0,Australia,171.0,13.1,,37.96666666666667,(GMT+08:00) Australia/Perth,144.8,,0,0,1,0,0,0,0,0,1,10.9679437952,101.338544,17.33404806,29.303914000000002
157.3,7.962999999999999,10.0,243.0,0,28889.6,62.333333333333336,152.4,23.8,1.0,881.6,United Kingdom,183.0,18.9,1049.0,60.46666666666667,(GMT+00:00) Europe/London,407.0,265.0,0,0,1,0,0,0,0,1,0,17.9511596416,210.7076896,17.812753219999998,42.278166
77.9,0.9540000000000001,,,0,3217.6,65.18333333333334,622.6,404.5,1.0,,United States,121.0,2.1,,56.2,(GMT-08:00) America/Los_Angeles,215.4,,0,0,0,1,0,0,0,1,0,1.9993233296,,2.1340407600000004,4.697574
171.4,3.063,,,0,10029.3,55.93333333333333,58.2,-6.8,1.0,,France,182.0,6.6,,54.56666666666667,(GMT+01:00) Europe/Paris,392.2,,0,0,0,1,0,0,0,0,1,6.2319161703,,6.851747220000001,14.763804
123.3,7.526,,117.2,0,52425.7,117.16666666666667,52.2,23.8,1.0,816.3,Italy,135.0,11.4,,116.1,(GMT+01:00) Europe/Rome,105.8,,0,0,1,0,0,0,0,0,1,32.5758096347,195.10059779999997,16.83521044,25.501116000000003
145.8,6.872000000000001,6.0,,0,28711.1,69.63333333333334,174.4,81.0,1.0,,Ireland,168.0,12.3,,69.63333333333334,(GMT+00:00) Europe/Dublin,211.0,,0,0,1,0,0,0,0,1,0,17.840244918099998,,15.372251680000003,27.514362000000002
120.6,4.613,,78.4,1,8856.4,32.0,46.1,4.2,1.0,150.5,Ireland,148.0,12.3,,32.0,(GMT+00:00) Europe/Dublin,43.0,,0,0,1,0,0,0,0,0,1,5.5031101244,35.970403,10.319004220000002,27.514362000000002
150.5,8.711,,,0,35078.3,68.23333333333333,76.6,42.7,1.0,,Belgium,172.0,11.2,,67.11666666666666,(GMT+01:00) Europe/Brussels,79.9,,0,0,1,0,0,0,0,0,1,21.796638349300004,,19.48598434,25.053728
137.3,2.448,,,0,4404.8,30.05,55.0,29.8,1.0,,Australia,152.0,3.6,,29.983333333333334,(GMT+10:00) Australia/Sydney,52.0,,0,0,0,1,0,0,0,1,0,2.7370149808,,5.476029120000001,8.052984
149.9,7.779,10.0,124.3,0,33976.5,75.43333333333334,118.8,31.8,1.0,543.0,United States,180.0,13.6,451.0,72.8,(GMT-05:00) America/New_York,278.0,139.0,0,0,1,0,0,0,0,1,0,21.1120117815,129.780258,17.40115626,30.422384
136.7,5.482,,124.3,0,17866.6,60.333333333333336,129.0,19.9,1.0,405.0,United Kingdom,217.0,13.7,,54.31666666666667,(GMT+00:00) Europe/London,210.0,,0,0,1,0,0,0,0,0,1,11.1017871086,96.79742999999999,12.262905080000001,30.646078
164.1,3.989,,,0,8329.4,34.8,92.2,33.1,1.0,,United States,185.0,5.2,,34.8,(GMT-05:00) America/New_York,109.8,,0,0,0,1,0,0,0,0,1,5.1756476074,,8.92315366,11.632088000000001
152.5,3.341,,,0,17251.3,86.23333333333333,234.0,108.0,1.0,,Hungary,186.0,5.0,,86.06666666666666,(GMT+01:00) Europe/Budapest,389.4,,0,0,0,1,0,0,0,0,1,10.7194575323,,7.473616540000001,11.184700000000001
157.6,3.514,,,0,4010.0,21.25,151.6,138.3,1.0,,United Kingdom,209.0,5.7,,19.016666666666666,(GMT+00:00) Europe/London,13.1,,0,0,0,1,0,0,0,0,0,2.49169771,,7.86060716,12.750558000000002
158.3,6.95,15.0,168.6,0,3370.6,8.516666666666667,203.2,158.4,1.0,81.8,Canada,176.0,14.2,,8.083333333333334,(GMT-05:00) America/Montreal,53.0,,0,0,1,0,0,0,0,1,0,2.0943930926,19.550690799999998,15.546733000000001,31.764548
118.9,6.359,,153.4,0,18918.5,49.833333333333336,255.4,218.7,1.0,456.3,United Kingdom,139.0,13.7,,49.583333333333336,(GMT+00:00) Europe/London,222.2,,0,0,1,0,0,0,0,1,0,11.7554072635,109.05843780000001,14.22470146,30.646078
119.5,8.122,,142.8,0,70086.5,148.85,110.0,67.6,1.0,1232.6,Poland,165.0,12.8,,143.81666666666666,(GMT+01:00) Europe/Warsaw,123.0,,0,0,1,0,0,0,0,1,0,43.5497185915,294.59879559999996,18.16842668,28.632832000000004
155.6,3.545,9.0,85.5,0,11785.9,56.4,1995.4,1727.2,1.0,284.3,United States,182.0,13.3,,55.416666666666664,(GMT-07:00) America/Denver,336.0,,0,0,1,0,0,0,0,0,1,7.3234164689,67.94940580000001,7.9299523,29.751302000000003
136.4,7.403,6.0,199.2,0,43832.4,147.06666666666666,792.0,511.6,1.0,1179.3,Australia,176.0,16.7,,98.68333333333334,(GMT+10:00) Australia/Sydney,721.0,,0,0,1,0,0,0,0,0,1,27.2361822204,281.85977579999997,16.56006682,37.356898
156.1,7.386,10.0,125.8,0,28569.5,67.43333333333334,238.2,154.6,1.0,486.7,Germany,178.0,10.4,,64.46666666666667,(GMT+01:00) Europe/Berlin,138.0,,0,0,1,0,0,0,0,0,1,17.7522587845,116.3242202,16.52203884,23.264176000000003
151.5,3.24,,,0,20481.8,106.7,270.4,199.5,1.0,,Germany,192.0,4.4,,105.35,(GMT+01:00) Europe/Berlin,203.1,,0,0,0,1,0,0,0,0,1,12.7267965478,,7.247685600000001,9.842536
132.8,4.565,21.0,151.9,1,16383.0,65.11666666666666,238.4,163.6,1.0,545.0,United States,157.0,11.0,,59.81666666666667,(GMT-08:00) America/Los_Angeles,154.0,,0,0,1,0,0,0,0,1,0,10.179921093,130.25827,10.211631100000002,24.606340000000003
135.7,2.47,,,0,2652.3,18.433333333333334,17.6,6.8,1.0,,United Kingdom,150.0,4.5,,17.9,(GMT+00:00) Europe/London,10.4,,0,0,0,1,0,0,0,0,1,1.6480623033000001,,5.525241800000001,10.066230000000001
157.0,3.511,,,0,8206.1,39.0,91.7,41.1,1.0,,United Kingdom,165.0,5.1,,38.95,(GMT+00:00) Europe/London,74.5,,0,0,0,1,0,0,0,0,1,5.099032563100001,,7.85389634,11.408394
153.3,7.832999999999999,17.0,185.1,0,33493.6,78.8,283.2,85.4,1.0,791.6,United Kingdom,166.0,18.2,,71.26666666666667,(GMT+00:00) Europe/London,536.0,,0,0,1,0,0,0,0,1,0,20.8119517256,189.1971496,17.52195102,40.712308
155.7,3.717,,,0,3218.6,14.433333333333334,91.8,74.2,1.0,,United States,166.0,4.4,,14.433333333333334,(GMT-08:00) America/Los_Angeles,43.0,,0,0,0,1,0,0,0,1,0,1.9999447006,,8.314705980000001,9.842536
134.7,6.625,6.0,126.3,0,76045.8,194.91666666666666,345.4,-3.8,1.0,1450.2,Italia,172.0,11.3,,191.31666666666666,(GMT+01:00) Europe/Rome,805.0,,0,0,1,0,0,0,0,0,1,47.252654791800005,346.6065012,14.8197275,25.277422000000005
122.9,6.456,20.0,111.5,0,69384.7,242.36666666666667,166.4,7.0,1.0,1198.0,United States,163.0,14.5,,179.11666666666667,(GMT-08:00) America/Los_Angeles,784.0,,0,0,1,0,0,0,0,1,0,43.1136404237,286.329188,14.441684640000002,32.43563
141.1,5.797000000000001,,102.0,0,14445.5,41.53333333333333,494.8,420.6,1.0,254.1,United States,163.0,14.7,,41.53333333333333,(GMT-05:00) America/New_York,217.0,,0,0,1,0,0,0,0,1,0,8.9760147805,60.7314246,12.967541180000001,32.883018
180.7,2.021,,,0,3267.9,27.566666666666666,200.4,197.2,1.0,,Nicaragua,196.0,3.0,,26.95,(GMT-06:00) America/Managua,0.0,,0,0,0,1,0,0,0,1,0,2.0305782909000003,,4.52085574,6.71082
164.6,2.67,,,0,6429.8,40.13333333333333,19.1,5.4,1.0,,Australia,180.0,3.7,,40.13333333333333,(GMT+09:30) Australia/Adelaide,12.3,,0,0,0,1,0,0,0,1,0,3.9952912558,,5.9726298,8.276678
